Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,80
64, Bachelors,13, Married-civ-spouse, Husband, Male,15024,55
60, Masters,14, Married-civ-spouse, Husband, Male,0,40
58, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Some-college,10, Married-civ-spouse, Husband, Male,0,40
30, Assoc-voc,11, Married-civ-spouse, Husband, Male,15024,65
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,35
66, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,50
59, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
17, 9th,5, Never-married, Own-child, Male,0,9
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
47, 9th,5, Divorced, Not-in-family, Female,0,40
26, Bachelors,13, Never-married, Not-in-family, Male,0,55
26, HS-grad,9, Divorced, Own-child, Female,0,30
39, HS-grad,9, Separated, Not-in-family, Male,0,40
59, Some-college,10, Married-civ-spouse, Husband, Male,0,40
69, 5th-6th,3, Divorced, Not-in-family, Male,0,40
41, HS-grad,9, Never-married, Not-in-family, Male,0,50
75, Bachelors,13, Widowed, Not-in-family, Female,25124,16
42, HS-grad,9, Separated, Other-relative, Female,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,0,16
19, Bachelors,13, Never-married, Own-child, Female,0,40
49, 10th,6, Separated, Own-child, Male,2176,40
38, HS-grad,9, Never-married, Not-in-family, Male,0,52
24, Some-college,10, Never-married, Not-in-family, Male,0,50
32, Bachelors,13, Never-married, Not-in-family, Male,0,50
72, HS-grad,9, Widowed, Not-in-family, Female,0,8
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
28, HS-grad,9, Divorced, Own-child, Male,0,40
26, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Male,1055,50
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,10
33, HS-grad,9, Married-civ-spouse, Wife, Female,0,60
57, HS-grad,9, Divorced, Not-in-family, Female,0,50
22, Some-college,10, Never-married, Own-child, Female,0,20
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
35, HS-grad,9, Never-married, Unmarried, Female,0,40
58, 12th,8, Divorced, Not-in-family, Female,0,52
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
48, Some-college,10, Married-civ-spouse, Husband, Male,0,70
44, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
61, Prof-school,15, Married-civ-spouse, Husband, Male,0,35
36, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,21
67, HS-grad,9, Divorced, Not-in-family, Female,0,24
40, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
65, Masters,14, Married-civ-spouse, Husband, Male,6514,35
55, Prof-school,15, Married-civ-spouse, Wife, Female,0,10
71, HS-grad,9, Married-civ-spouse, Wife, Female,0,20
36, 9th,5, Married-civ-spouse, Husband, Male,0,30
26, HS-grad,9, Never-married, Own-child, Male,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Separated, Unmarried, Female,0,40
55, 10th,6, Married-civ-spouse, Husband, Male,0,18
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Divorced, Unmarried, Female,0,40
50, Some-college,10, Married-civ-spouse, Husband, Male,0,60
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, Some-college,10, Married-civ-spouse, Husband, Male,0,50
20, HS-grad,9, Never-married, Own-child, Male,0,80
53, HS-grad,9, Married-civ-spouse, Wife, Female,15024,40
22, Some-college,10, Divorced, Not-in-family, Female,0,35
32, 7th-8th,4, Widowed, Not-in-family, Female,0,40
47, Some-college,10, Married-civ-spouse, Husband, Male,0,40
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,70
40, Some-college,10, Married-civ-spouse, Husband, Male,0,42
64, Bachelors,13, Married-civ-spouse, Husband, Male,15024,35
57, HS-grad,9, Married-civ-spouse, Husband, Male,0,72
43, Some-college,10, Married-civ-spouse, Husband, Male,0,60
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
47, Bachelors,13, Divorced, Not-in-family, Male,0,60
40, HS-grad,9, Never-married, Not-in-family, Male,0,70
51, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
65, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
17, 10th,6, Never-married, Own-child, Female,0,20
59, HS-grad,9, Widowed, Unmarried, Male,0,40
17, 10th,6, Never-married, Own-child, Male,0,30
42, Bachelors,13, Married-spouse-absent, Not-in-family, Female,8614,45
35, Masters,14, Married-civ-spouse, Wife, Female,0,35
30, 9th,5, Married-civ-spouse, Husband, Male,0,40
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, Prof-school,15, Married-civ-spouse, Husband, Male,0,40
50, Masters,14, Never-married, Not-in-family, Male,0,38
73, 7th-8th,4, Married-civ-spouse, Husband, Male,2228,10
52, HS-grad,9, Divorced, Unmarried, Male,0,38
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
19, Some-college,10, Never-married, Own-child, Male,0,45
22, HS-grad,9, Never-married, Unmarried, Female,99999,40
37, HS-grad,9, Divorced, Unmarried, Female,0,35
21, Some-college,10, Never-married, Own-child, Male,0,10
46, Some-college,10, Married-civ-spouse, Husband, Male,0,24
42, Masters,14, Divorced, Not-in-family, Female,0,38
34, Some-college,10, Married-civ-spouse, Husband, Male,0,40
45, HS-grad,9, Never-married, Not-in-family, Male,3325,40
21, Some-college,10, Never-married, Own-child, Female,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,5178,45
63, Masters,14, Married-civ-spouse, Husband, Male,0,30
29, HS-grad,9, Never-married, Unmarried, Male,0,45
25, Bachelors,13, Never-married, Own-child, Female,0,40
44, Masters,14, Never-married, Not-in-family, Female,0,60
47, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,35
61, Bachelors,13, Married-civ-spouse, Husband, Male,5178,50
38, HS-grad,9, Married-civ-spouse, Husband, Male,0,54
60, Bachelors,13, Married-spouse-absent, Unmarried, Female,0,15
36, HS-grad,9, Divorced, Not-in-family, Female,0,48
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
32, Bachelors,13, Never-married, Not-in-family, Male,0,37
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
23, Bachelors,13, Never-married, Own-child, Male,0,35
44, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
27, Bachelors,13, Never-married, Not-in-family, Male,0,48
27, Some-college,10, Never-married, Unmarried, Male,0,40
55, Some-college,10, Married-civ-spouse, Husband, Male,0,99
22, HS-grad,9, Never-married, Own-child, Male,0,40
68, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
42, Bachelors,13, Separated, Not-in-family, Male,0,45
65, 7th-8th,4, Widowed, Unmarried, Female,0,50
45, Masters,14, Divorced, Unmarried, Female,1506,45
26, Masters,14, Never-married, Not-in-family, Female,0,50
52, Prof-school,15, Married-civ-spouse, Husband, Male,0,40
41, Some-college,10, Divorced, Not-in-family, Male,0,40
42, Masters,14, Married-civ-spouse, Husband, Male,0,60
28, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,46
25, Bachelors,13, Never-married, Own-child, Male,0,35
21, Some-college,10, Never-married, Own-child, Female,0,40
50, 11th,7, Married-civ-spouse, Own-child, Female,0,40
38, Bachelors,13, Separated, Unmarried, Male,0,40
50, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Never-married, Not-in-family, Female,0,40
24, HS-grad,9, Divorced, Unmarried, Female,0,40
18, 11th,7, Never-married, Other-relative, Female,0,25
43, HS-grad,9, Never-married, Unmarried, Female,0,40
29, Bachelors,13, Married-civ-spouse, Husband, Male,0,25
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
77, HS-grad,9, Married-civ-spouse, Husband, Male,0,6
51, Masters,14, Married-civ-spouse, Husband, Male,0,40
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
31, 11th,7, Separated, Not-in-family, Male,0,40
48, 11th,7, Married-civ-spouse, Husband, Male,0,50
39, 10th,6, Divorced, Own-child, Male,0,40
53, Prof-school,15, Divorced, Not-in-family, Female,0,50
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
60, Some-college,10, Married-civ-spouse, Husband, Male,7688,50
54, Some-college,10, Married-civ-spouse, Husband, Male,0,45
28, Assoc-acdm,12, Married-AF-spouse, Wife, Female,0,3
75, Masters,14, Married-spouse-absent, Not-in-family, Female,0,50
51, HS-grad,9, Divorced, Unmarried, Male,0,38
66, HS-grad,9, Married-civ-spouse, Husband, Male,1409,40
27, Bachelors,13, Never-married, Not-in-family, Female,0,40
57, HS-grad,9, Never-married, Not-in-family, Male,0,40
24, Assoc-acdm,12, Married-civ-spouse, Wife, Female,0,40
23, Bachelors,13, Never-married, Not-in-family, Female,0,50
44, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, Masters,14, Married-civ-spouse, Husband, Male,0,50
63, Some-college,10, Married-civ-spouse, Wife, Female,20051,10
19, Some-college,10, Never-married, Other-relative, Female,0,40
49, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
17, 10th,6, Never-married, Own-child, Male,0,10
23, HS-grad,9, Never-married, Not-in-family, Male,0,30
30, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
37, Assoc-voc,11, Never-married, Not-in-family, Male,8614,40
20, Some-college,10, Never-married, Own-child, Male,0,32
42, Masters,14, Married-civ-spouse, Husband, Male,0,40
63, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
51, Some-college,10, Married-civ-spouse, Husband, Male,0,40
36, Some-college,10, Married-civ-spouse, Husband, Male,0,40
25, HS-grad,9, Never-married, Own-child, Male,0,40
25, Some-college,10, Never-married, Own-child, Male,0,40
59, HS-grad,9, Separated, Unmarried, Female,0,40
28, HS-grad,9, Married-civ-spouse, Wife, Female,0,17
51, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,38
31, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
29, Bachelors,13, Never-married, Not-in-family, Male,0,40
22, Some-college,10, Never-married, Own-child, Male,0,36
56, HS-grad,9, Divorced, Not-in-family, Female,0,46
61, Masters,14, Married-civ-spouse, Husband, Male,0,4
47, Bachelors,13, Divorced, Not-in-family, Female,0,40
43, Some-college,10, Married-civ-spouse, Husband, Male,99999,55
17, 12th,8, Never-married, Own-child, Male,0,40
58, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Own-child, Female,0,10
45, Masters,14, Divorced, Not-in-family, Female,0,30
61, Doctorate,16, Widowed, Not-in-family, Female,0,5
20, Some-college,10, Never-married, Own-child, Female,0,15
44, HS-grad,9, Married-civ-spouse, Wife, Female,0,38
47, Some-college,10, Married-civ-spouse, Husband, Male,0,50
28, 11th,7, Separated, Unmarried, Female,0,40
41, Masters,14, Divorced, Unmarried, Female,0,60
42, Some-college,10, Divorced, Other-relative, Female,0,40
54, Masters,14, Widowed, Unmarried, Female,0,38
56, Some-college,10, Widowed, Unmarried, Female,0,40
25, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
31, Bachelors,13, Divorced, Not-in-family, Male,0,40
21, Some-college,10, Never-married, Own-child, Male,0,30
66, 11th,7, Married-civ-spouse, Husband, Male,0,40
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
57, Masters,14, Married-civ-spouse, Husband, Male,15024,65
47, 5th-6th,3, Married-civ-spouse, Husband, Male,0,55
61, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
47, HS-grad,9, Married-civ-spouse, Wife, Female,0,8
32, Assoc-voc,11, Divorced, Unmarried, Male,0,50
64, HS-grad,9, Divorced, Not-in-family, Female,0,35
54, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
41, Masters,14, Divorced, Unmarried, Male,0,5
35, 7th-8th,4, Married-civ-spouse, Husband, Male,0,75
63, Masters,14, Married-civ-spouse, Husband, Male,0,68
47, Masters,14, Divorced, Not-in-family, Male,0,40
74, Some-college,10, Widowed, Not-in-family, Female,0,18
28, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,60
49, Bachelors,13, Never-married, Own-child, Female,0,50
34, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
49, HS-grad,9, Widowed, Not-in-family, Male,0,40
39, Some-college,10, Divorced, Not-in-family, Female,0,35
60, 5th-6th,3, Married-civ-spouse, Husband, Male,0,30
64, HS-grad,9, Never-married, Not-in-family, Male,1055,40
57, HS-grad,9, Separated, Not-in-family, Female,0,35
20, Some-college,10, Never-married, Own-child, Female,0,8
23, Bachelors,13, Never-married, Not-in-family, Male,0,22
32, Bachelors,13, Separated, Not-in-family, Female,0,50
59, Bachelors,13, Married-civ-spouse, Husband, Male,15024,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
38, Prof-school,15, Married-civ-spouse, Husband, Male,0,50
63, Some-college,10, Divorced, Unmarried, Female,0,40
58, Masters,14, Divorced, Not-in-family, Male,0,18
64, HS-grad,9, Divorced, Not-in-family, Female,0,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
45, Some-college,10, Never-married, Unmarried, Female,0,40
22, Some-college,10, Never-married, Not-in-family, Female,0,40
63, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
38, Bachelors,13, Never-married, Unmarried, Male,0,40
32, HS-grad,9, Never-married, Unmarried, Female,0,37
40, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
29, Prof-school,15, Never-married, Not-in-family, Female,0,70
21, Some-college,10, Never-married, Not-in-family, Female,0,20
18, 11th,7, Never-married, Own-child, Male,0,27
27, Bachelors,13, Never-married, Unmarried, Female,0,40
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,35
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,24
18, 11th,7, Never-married, Own-child, Male,0,15
22, HS-grad,9, Never-married, Other-relative, Male,0,20
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
43, Bachelors,13, Divorced, Not-in-family, Male,0,60
64, HS-grad,9, Widowed, Not-in-family, Female,0,38
31, Assoc-acdm,12, Never-married, Own-child, Female,0,40
58, HS-grad,9, Never-married, Not-in-family, Male,0,47
62, Masters,14, Married-civ-spouse, Husband, Male,0,60
65, Bachelors,13, Married-civ-spouse, Husband, Male,99999,60
45, Some-college,10, Married-civ-spouse, Husband, Male,0,40
23, Some-college,10, Never-married, Own-child, Male,0,20
63, Masters,14, Married-civ-spouse, Husband, Male,0,50
25, Bachelors,13, Married-spouse-absent, Not-in-family, Male,0,40
53, Some-college,10, Married-civ-spouse, Wife, Female,0,40
23, 11th,7, Married-civ-spouse, Husband, Male,7688,60
27, Some-college,10, Divorced, Not-in-family, Female,0,25
23, HS-grad,9, Never-married, Not-in-family, Male,0,25
36, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,60
62, 12th,8, Married-civ-spouse, Husband, Male,0,40
25, Some-college,10, Never-married, Not-in-family, Male,0,40
22, Some-college,10, Never-married, Own-child, Female,0,30
22, Some-college,10, Separated, Own-child, Male,0,25
67, 11th,7, Married-civ-spouse, Husband, Male,0,3
20, 10th,6, Never-married, Own-child, Male,0,40
34, Masters,14, Separated, Not-in-family, Female,4787,40
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
61, Bachelors,13, Separated, Not-in-family, Male,0,30
74, 9th,5, Married-civ-spouse, Husband, Male,3471,40
23, Some-college,10, Never-married, Not-in-family, Female,0,35
39, HS-grad,9, Never-married, Not-in-family, Male,0,40
56, Bachelors,13, Married-civ-spouse, Husband, Male,15024,50
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
36, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
21, Some-college,10, Never-married, Own-child, Female,0,40
32, Some-college,10, Never-married, Not-in-family, Female,0,40
36, Some-college,10, Divorced, Unmarried, Female,0,65
39, Masters,14, Married-civ-spouse, Husband, Male,0,40
55, 9th,5, Married-civ-spouse, Husband, Male,0,25
32, 12th,8, Married-civ-spouse, Husband, Male,0,40
66, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
24, Bachelors,13, Never-married, Not-in-family, Male,0,40
55, Prof-school,15, Married-civ-spouse, Husband, Male,0,35
20, Some-college,10, Never-married, Own-child, Male,0,36
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,84
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,52
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
44, Some-college,10, Never-married, Unmarried, Female,0,40
31, Masters,14, Never-married, Not-in-family, Male,0,25
39, HS-grad,9, Never-married, Not-in-family, Male,0,40
32, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
54, Some-college,10, Divorced, Unmarried, Female,0,40
29, HS-grad,9, Never-married, Not-in-family, Female,0,40
24, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
60, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
29, Some-college,10, Separated, Unmarried, Female,0,38
31, Assoc-voc,11, Divorced, Own-child, Male,0,20
26, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
69, HS-grad,9, Married-civ-spouse, Husband, Male,0,8
39, HS-grad,9, Married-civ-spouse, Wife, Female,0,54
50, Masters,14, Married-civ-spouse, Husband, Male,0,40
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
29, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, Assoc-voc,11, Never-married, Not-in-family, Male,0,40
69, Bachelors,13, Married-civ-spouse, Husband, Male,3818,30
44, Bachelors,13, Married-civ-spouse, Husband, Male,7688,52
74, Bachelors,13, Married-civ-spouse, Husband, Male,0,10
75, 9th,5, Married-civ-spouse, Husband, Male,1409,5
52, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
76, Some-college,10, Married-civ-spouse, Husband, Male,0,8
19, Some-college,10, Never-married, Own-child, Female,0,25
31, Bachelors,13, Married-spouse-absent, Not-in-family, Male,0,60
57, HS-grad,9, Widowed, Not-in-family, Male,0,55
19, Some-college,10, Never-married, Own-child, Male,0,40
59, Prof-school,15, Married-civ-spouse, Husband, Male,0,25
34, HS-grad,9, Never-married, Not-in-family, Male,0,45
47, HS-grad,9, Married-civ-spouse, Husband, Male,3942,40
36, Some-college,10, Married-civ-spouse, Husband, Male,0,60
54, Masters,14, Never-married, Not-in-family, Female,0,40
41, HS-grad,9, Divorced, Unmarried, Female,0,40
47, Bachelors,13, Married-civ-spouse, Husband, Male,0,30
49, Masters,14, Never-married, Not-in-family, Male,0,56
18, 12th,8, Never-married, Own-child, Male,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
27, HS-grad,9, Separated, Unmarried, Female,0,40
19, Some-college,10, Never-married, Own-child, Female,0,35
59, Assoc-voc,11, Divorced, Not-in-family, Female,0,40
22, Some-college,10, Never-married, Not-in-family, Female,0,21
58, Doctorate,16, Married-civ-spouse, Husband, Male,4064,40
54, HS-grad,9, Never-married, Unmarried, Female,0,20
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
24, Masters,14, Never-married, Not-in-family, Male,0,13
29, HS-grad,9, Never-married, Own-child, Male,0,65
56, Some-college,10, Married-civ-spouse, Husband, Male,7688,50
54, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, Some-college,10, Never-married, Not-in-family, Female,0,30
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,65
67, Masters,14, Married-civ-spouse, Husband, Male,0,40
